"","BlobID","Compound.Name","Description","Group.Name","Constellation.Name","Inclusion","LRI.I","Library.RI","Library.ID","Library.Name","Library.NIST.ID","Library.Match.Factor","Library.Reverse.Match.Factor","Library.Probability","Review.Status","Internal.Standard","Retention.I..min.","Retention.II..sec.","Peak.Value","Volume","Quantifier.1.","Quantifier.2.","Quantifier.Response.1.","Quantifier.Response.2.","Volume.Ratio","File_num","Category","Filter_num","Filter_punches","IOP","AMZ_date","T_O_D","Date_num","Internal_load","External_load","r_date","LRI_diff","unique.analyte","comp.n","pct_of_samp","avgvol","avgdayvol","avgnightvol","max_vol","Day_dom","Day_night_diff","Day_night_diff_pct","n_Volume","bar"
"52",1167,"1202_0046_blob_1253",NA,NA,NA,FALSE,1902.01342281879,1908,53,"tot_amz_1202_0046_t",0,760,776,26.6499996185303,NA,0,48.1263086316832,1.41426678872121,23.3139686717186,1039.74691878194,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,5.98657718120808,974,9,100,1270.03056184721,920.084078093444,1707.46366653942,3870.74467942961,-787.379588445975,787.379588445975,0.855769170658345,0.26861676625366,1
"53",2139,"1202_0046_blob_1263",NA,NA,NA,FALSE,3483.51648351648,3479,109,"tot_amz_1202_0046_t",0,661,691,61.0699996948242,NA,0,81.1212192100509,1.01588177781383,5.64694138682535,170.389080939329,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,4.51648351648328,974,9,100,696.195746472571,309.476720705982,1179.59452868081,1535.46451095733,-870.117807974826,870.117807974826,2.81157757517239,0.110969077906656,1
"54",1005,"1202_0046_blob_1338",NA,NA,NA,FALSE,1861.74496644295,1854,79,"tot_amz_1202_0046_t",0,722,746,40.7799987792969,NA,0,46.9859315379608,0.846568148178189,34.267885660287,863.271131687827,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,7.74496644295323,974,9,100,1163.9172769751,808.693364833105,1607.94716715259,2606.51761812265,-799.253802319488,799.253802319488,0.988327389683029,0.331197121280001,1
"55",2,"1202_1412_blob_1",NA,NA,NA,FALSE,1726.82926829268,1727,4,"tot_amz_1202_1412_t",0,963,963,94.4400024414062,NA,0,42.9565991401417,0.846568148178189,6340.02208674792,103979.510068008,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,0.170731707317145,974,9,100,171527.359397361,124480.020742184,230336.532716332,324614.041817232,-105856.511974148,105856.511974148,0.850389575315,0.32031735129484,1
"56",1501,"1202_1412_blob_1342",NA,NA,NA,FALSE,1932.88590604027,1933,59,"tot_amz_1202_1412_t",0,765,777,58.560001373291,NA,0,49.0005977368704,1.55370154253879,13.4569988428957,335.240301180236,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,0.114093959731463,974,9,100,956.915786990738,692.5116780414,1287.42092317741,2026.48443027235,-594.909245136012,594.909245136012,0.859060235371867,0.16542949759312,1
"57",643,"1202_1412_blob_754",NA,NA,NA,FALSE,1734.14634146341,1735,65,"tot_amz_1202_1412_t",0,879,879,95.9000015258789,NA,0,43.1846745588862,1.0358010283592,123.57206710428,1739.01782567156,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,0.853658536585499,974,9,100,2026.97069539807,1407.82971810607,2800.89691701307,5663.43092641727,-1393.067198907,1393.067198907,0.98951398808449,0.30706083437159,1
"58",2353,"1205_0335_blob_1042",NA,NA,NA,FALSE,3437.36263736264,3439,9,"tot_amz_1205_0335_t",0,673,718,98.129997253418,NA,0,80.3229552444452,1.00592215254114,4.32957392456592,101.605053077531,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,1.63736263736246,974,9,100,452.289040768133,208.011140976945,757.636415507117,961.130564223222,-549.625274530172,549.625274530172,2.64228767723114,0.105714100518328,1
"59",1844,"1206_0924_blob_493",NA,NA,NA,FALSE,3390.80459770115,3398,39,"tot_amz_1206_0924_t",0,470,476,91.9599990844727,NA,0,79.5246912788395,0.756931520724028,8.8035455544159,144.327929453122,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,7.19540229884933,974,9,100,301.112452175387,216.255931247026,407.183103335838,622.649860165678,-190.927172088813,190.927172088813,0.882876002465428,0.231796293047779,1
"60",1100,"1206_0924_blob_93",NA,NA,NA,FALSE,2993.87755102041,2994,28,"tot_amz_1206_0924_t",0,844,850,97.75,NA,0,72.7584538560867,0.597577516361075,28.9703144839877,244.221303033111,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,0.122448979590899,974,9,100,530.264830380988,334.778809302022,774.622356729696,939.146603544526,-439.843547427674,439.843547427674,1.31383329890175,0.260045984419654,1
"61",713,"1213_2145_blob_732",NA,NA,NA,FALSE,3089.13043478261,3088,14,"tot_amz_1213_2145_t",0,866,888,98.9899978637695,NA,0,74.4310069268795,0.71709301963329,97.9070039112121,1202.11958052748,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,1.13043478260897,974,9,100,1753.34580395487,1259.38648780988,2370.7949491361,2837.40830325816,-1111.40846132621,1111.40846132621,0.882499909347917,0.423668168993197,1
"62",846,"1213_2145_blob_863",NA,NA,NA,FALSE,3291.95402298851,3292,40,"tot_amz_1213_2145_t",0,860,876,98.5500030517578,NA,0,77.8901507778374,0.737012270178659,60.717982204922,727.982470868982,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,0.0459770114939602,974,9,100,1288.38981196496,913.8948755902,1756.50848243341,2358.00241500194,-842.613606843212,842.613606843212,0.922002770065919,0.308728467043738,1
"63",926,"1213_2145_blob_976",NA,NA,NA,FALSE,3487.91208791209,3488,48,"tot_amz_1213_2145_t",0,843,864,97.8499984741211,NA,0,81.1972443496324,0.796770021814766,43.8183398567489,609.165248577151,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,0.0879120879108086,974,9,100,995.04319272752,722.209307728941,1336.08554897574,1659.58049246015,-613.876241246802,613.876241246802,0.849997687204,0.367059778868653,1
"64",616,"1221_0832_blob_565",NA,NA,NA,FALSE,1590.16393442623,1590,236,"tot_amz_1221_0832_t",0,901,904,96.8099975585938,NA,0,38.6611787537874,1.58358041835685,163.499139919411,2955.73943851811,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,0.163934426229389,974,9,100,1460.40073769834,2222.19221628692,508.161389462622,2955.73943851811,1714.0308268243,1714.0308268243,0.771324287008928,1,1
"65",607,"1221_0832_blob_657",NA,NA,NA,FALSE,1336.67784161447,1335,212,"tot_amz_1221_0832_t",0,892,895,98.5699996948242,NA,0,29.2340614456824,0.796770021814766,192.703049182892,2996.91356235791,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,1.67784161446616,974,9,100,963.51519432005,1516.2521613828,272.593985491611,2996.91356235791,1243.65817589119,1243.65817589119,0.820218567574532,1,1
"66",615,"1221_0832_blob_717",NA,NA,NA,FALSE,1502.73224043716,1504,183,"tot_amz_1221_0832_t",0,885,891,98.9000015258789,NA,0,35.6201731705277,0.378465760362014,162.374893042725,4178.74728257989,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,1.26775956284155,974,9,100,1913.88150178405,2905.3266755429,674.575034585485,4178.74728257989,2230.75164095742,2230.75164095742,0.767814394070013,1,1
"67",968,"1221_0832_blob_785",NA,NA,NA,FALSE,3158.69565217391,3157,146,"tot_amz_1221_0832_t",0,802,818,91.4899978637695,NA,0,75.6474091601834,0.597577516361075,39.8339934271644,558.863896809356,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,1.69565217391209,974,9,100,1336.85783062226,971.521403412918,1793.52836463395,2674.83054511655,-822.006961221028,822.006961221028,0.84610278099211,0.208934318411189,1
"68",565,"1221_0832_blob_823",NA,NA,NA,FALSE,1636.58536585366,1638,117,"tot_amz_1221_0832_t",0,871,876,95.9599990844727,NA,0,40.1436689756265,0.288829132907853,429.56583874335,8206.78987448506,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,1.41463414634154,974,9,100,3860.99039531974,6381.77745082054,710.006575943728,12111.6374310442,5671.77087487681,5671.77087487681,0.888744698257624,0.677595405345414,1
"69",820,"1221_0832_blob_912",NA,NA,NA,FALSE,1780.48780487805,1782,50,"tot_amz_1221_0832_t",0,787,808,69.6500015258789,NA,0,44.6291522109346,0.657335267997182,67.2374794885363,1899.76203741156,NA,NA,0,0,0,"GCxGC_20181202_0430","sample",396,4,1,"3/15/2014 6:00","Day",41713.25,12,0,2014-03-15 06:00:00,1.51219512195121,974,9,100,3127.7023113758,2072.78590014765,4446.34782541097,6709.52403286192,-2373.56192526332,2373.56192526332,1.14510713580898,0.283144084156626,1
"70",806,"1128_1901_blob_958",NA,NA,NA,FALSE,2151.11111111111,2151,91,"tot_amz_1128_1901_t",0,849,851,94.0599975585938,NA,0,54.7752195963046,0.388385187602394,48.5875813532621,1535.17569172999,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,0.111111111111313,914,9,100,1260.8930028702,864.623157660972,1756.23030938174,2278.78077549432,-891.607151720768,891.607151720768,1.03120896522457,0.673682922130575,1
"71",906,"1129_1334_blob_1218",NA,NA,NA,FALSE,3562.63736263736,3563,1,"tot_amz_1129_1334_t",0,794,816,95.0400009155273,NA,0,82.4835151533693,0.717018807881343,32.8722467902044,744.595493450892,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,0.362637362637543,914,9,100,450.371493378178,330.703585780156,599.956377875706,744.595493450892,-269.252792095551,269.252792095551,0.814181652915442,1,1
"72",1038,"1129_1334_blob_1469",NA,NA,NA,FALSE,1561.74863387978,1563,196,"tot_amz_1129_1334_t",0,745,751,95.5699996948242,NA,0,37.6713334499684,0.766811780650881,22.0106840236112,361.564159537682,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,1.25136612021879,914,9,100,255.47956960936,184.476625866794,344.233249287567,446.805593567608,-159.756623420773,159.756623420773,0.865999270477382,0.809220306869261,1
"73",1138,"1129_1334_blob_897",NA,NA,NA,FALSE,1855.03355704698,1855,103,"tot_amz_1129_1334_t",0,799,807,93.0199966430664,NA,0,46.7934060613477,1.82242280336508,17.3714940795617,663.432245335508,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,0.0335570469801496,914,9,100,744.539734865997,502.771186612952,1046.7504201823,1502.22875282861,-543.979233569352,543.979233569352,1.08196183085592,0.441631971220299,1
"74",855,"1129_1334_blob_996",NA,NA,NA,FALSE,1873.8255033557,1874,96,"tot_amz_1129_1334_t",0,756,757,75.2799987792969,NA,0,47.3255269636782,1.44399621031659,36.2189246040507,2296.54357380958,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,0.174496644295232,914,9,100,854.474020671043,338.181278650957,1499.83994819615,2894.9611885839,-1161.65866954519,1161.65866954519,3.43501767507409,0.793289935238463,1
"75",1091,"1202_0046_blob_1253",NA,NA,NA,FALSE,1907.38255033557,1908,53,"tot_amz_1202_0046_t",0,741,762,25.9899997711182,NA,0,48.2757428606968,0.846480537082141,18.7180813650193,1422.5638498483,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,0.617449664429387,914,9,100,1270.03056184721,920.084078093444,1707.46366653942,3870.74467942961,-787.379588445975,787.379588445975,0.855769170658345,0.367516839177812,1
"76",701,"1202_0046_blob_1263",NA,NA,NA,FALSE,3483.51648351648,3479,109,"tot_amz_1202_0046_t",0,746,771,77.5999984741211,NA,0,81.1152042616624,1.03569383360638,85.7191633852199,1535.46451095733,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,4.51648351648419,914,9,100,696.195746472571,309.476720705982,1179.59452868081,1535.46451095733,-870.117807974826,870.117807974826,2.81157757517239,1,1
"77",960,"1202_0046_blob_1338",NA,NA,NA,FALSE,1863.08724832215,1854,79,"tot_amz_1202_0046_t",0,746,762,38.7900009155273,NA,0,47.0214578766322,0.896273509851679,25.7846521479296,1029.32228819958,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,9.08724832214784,914,9,100,1163.9172769751,808.693364833105,1607.94716715259,2606.51761812265,-799.253802319488,799.253802319488,0.988327389683029,0.394903253691011,1
"78",1,"1202_1412_blob_1",NA,NA,NA,FALSE,1728.0487804878,1727,4,"tot_amz_1202_1412_t",0,964,964,95.3399963378906,NA,0,42.992542473273,0.856439131636049,8941.34430069756,193827.990371288,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,1.04878048780483,914,9,100,171527.359397361,124480.020742184,230336.532716332,324614.041817232,-105856.511974148,105856.511974148,0.850389575315,0.597102914236899,1
"79",1026,"1202_1412_blob_1342",NA,NA,NA,FALSE,1931.54362416107,1933,59,"tot_amz_1202_1412_t",0,701,708,19.1700000762939,NA,0,48.9598983065503,1.30457588656189,22.3018004943297,1088.53585188399,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,1.45637583892608,914,9,100,956.915786990738,692.5116780414,1287.42092317741,2026.48443027235,-594.909245136012,594.909245136012,0.859060235371867,0.537154806433769,1
"80",686,"1202_1412_blob_754",NA,NA,NA,FALSE,1734.14634146341,1735,65,"tot_amz_1202_1412_t",0,865,865,95.879997253418,NA,0,43.1825856526767,1.02573523905248,90.8213543649763,1423.54116266773,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,0.853658536585272,914,9,100,2026.97069539807,1407.82971810607,2800.89691701307,5663.43092641727,-1393.067198907,1393.067198907,0.98951398808449,0.251356674278055,1
"81",778,"1205_0335_blob_1042",NA,NA,NA,FALSE,3437.36263736264,3439,9,"tot_amz_1205_0335_t",0,739,754,98.7099990844727,NA,0,80.3170229081667,1.01577664449857,62.2138364096754,961.130564223222,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,1.63736263736155,914,9,100,452.289040768133,208.011140976945,757.636415507117,961.130564223222,-549.625274530172,549.625274530172,2.64228767723114,1,1
"82",1396,"1206_0924_blob_493",NA,NA,NA,FALSE,3400,3398,39,"tot_amz_1206_0924_t",0,649,667,89.6699981689453,NA,0,79.670876098194,0.975942266282939,11.2819855387534,622.649860165678,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,2,914,9,100,301.112452175387,216.255931247026,407.183103335838,622.649860165678,-190.927172088813,190.927172088813,0.882876002465428,1,1
"83",684,"1206_0924_blob_93",NA,NA,NA,FALSE,2993.87755102041,2994,28,"tot_amz_1206_0924_t",0,876,877,98.4400024414062,NA,0,72.753304367898,0.597515673234453,98.9582460316087,727.622283191339,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,0.122448979592718,914,9,100,530.264830380988,334.778809302022,774.622356729696,939.146603544526,-439.843547427674,439.843547427674,1.31383329890175,0.774769647726083,1
"84",593,"1213_2145_blob_732",NA,NA,NA,FALSE,3088.17204301075,3088,14,"tot_amz_1213_2145_t",0,866,885,98.9899978637695,NA,0,74.4256843466509,0.717018807881343,231.416635781061,2837.40830325816,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,0.172043010752532,914,9,100,1753.34580395487,1259.38648780988,2370.7949491361,2837.40830325816,-1111.40846132621,1111.40846132621,0.882499909347917,1,1
"85",622,"1213_2145_blob_863",NA,NA,NA,FALSE,3290.6976744186,3292,40,"tot_amz_1213_2145_t",0,834,849,97.620002746582,NA,0,77.8844702117989,0.746894591543066,153.944031152874,1832.4465916625,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,1.30232558139596,914,9,100,1288.38981196496,913.8948755902,1756.50848243341,2358.00241500194,-842.613606843212,842.613606843212,0.922002770065919,0.777118199711849,1
"86",635,"1213_2145_blob_976",NA,NA,NA,FALSE,3487.91208791209,3488,48,"tot_amz_1213_2145_t",0,858,870,98.879997253418,NA,0,81.1912215334239,0.806646158866511,124.963768118992,1613.70407116455,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,0.0879120879117181,914,9,100,995.04319272752,722.209307728941,1336.08554897574,1659.58049246015,-613.876241246802,613.876241246802,0.849997687204,0.972356615720644,1
"87",990,"1221_0832_blob_565",NA,NA,NA,FALSE,1590.16393442623,1590,236,"tot_amz_1221_0832_t",0,816,834,97.3000030517578,NA,0,38.6595579828678,1.57345793951739,23.9599193051545,579.036003336201,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,0.163934426229389,914,9,100,1460.40073769834,2222.19221628692,508.161389462622,2955.73943851811,1714.0308268243,1714.0308268243,0.771324287008928,0.195902248956865,1
"88",1582,"1221_0832_blob_657",NA,NA,NA,FALSE,1336.6710472908,1335,212,"tot_amz_1221_0832_t",0,818,827,98.7200012207031,NA,0,29.2334162844425,0.786728969758696,9.68825533101335,177.041006301151,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,1.67104729080484,914,9,100,963.51519432005,1516.2521613828,272.593985491611,2996.91356235791,1243.65817589119,1243.65817589119,0.820218567574532,0.0590744452976012,1
"89",1081,"1221_0832_blob_717",NA,NA,NA,FALSE,1502.73224043716,1504,183,"tot_amz_1221_0832_t",0,842,859,98.870002746582,NA,0,35.618867112408,0.348550809386764,19.1431483300403,595.401322749903,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,1.26775956284155,914,9,100,1913.88150178405,2905.3266755429,674.575034585485,4178.74728257989,2230.75164095742,2230.75164095742,0.767814394070013,0.142483209078466,1
"90",604,"1221_0832_blob_785",NA,NA,NA,FALSE,3156.98924731183,3157,146,"tot_amz_1221_0832_t",0,812,821,93.0899963378906,NA,0,75.6419606948348,0.60747426778836,190.522017585579,2674.83054511655,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,0.0107526881720332,914,9,100,1336.85783062226,971.521403412918,1793.52836463395,2674.83054511655,-822.006961221028,822.006961221028,0.84610278099211,1,1
"91",1007,"1221_0832_blob_823",NA,NA,NA,FALSE,1636.58536585366,1638,117,"tot_amz_1221_0832_t",0,838,855,97.4400024414062,NA,0,40.141894782217,0.278840647509411,22.8544786011626,545.874298648019,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,1.41463414634177,914,9,100,3860.99039531974,6381.77745082054,710.006575943728,12111.6374310442,5671.77087487681,5671.77087487681,0.888744698257624,0.0450702311521356,1
"92",610,"1221_0832_blob_912",NA,NA,NA,FALSE,1780.48780487805,1782,50,"tot_amz_1221_0832_t",0,796,809,79.3300018310547,NA,0,44.6269138161451,0.657267240557898,172.77830884431,3736.9362530556,NA,NA,0,0,0,"GCxGC_20181202_0621","sample",397,4,1,"3/15/2014 18:00","Night",41713.75,12,0,2014-03-15 18:00:00,1.51219512195121,914,9,100,3127.7023113758,2072.78590014765,4446.34782541097,6709.52403286192,-2373.56192526332,2373.56192526332,1.14510713580898,0.556959962398647,1
"93",1227,"1128_1901_blob_958",NA,NA,NA,FALSE,2152.59259259259,2151,91,"tot_amz_1128_1901_t",0,829,837,95,NA,0,54.8097582187531,0.368427808014858,18.4867528902905,480.1883976891,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,1.59259259259306,1002,9,100,1260.8930028702,864.623157660972,1756.23030938174,2278.78077549432,-891.607151720768,891.607151720768,1.03120896522457,0.210721629238309,1
"94",1662,"1129_1334_blob_1218",NA,NA,NA,FALSE,3562.63736263736,3563,1,"tot_amz_1129_1334_t",0,743,797,85.4499969482422,NA,0,82.5150315060542,0.706983091055539,10.2357560991659,266.497048946479,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,0.362637362637543,1002,9,100,450.371493378178,330.703585780156,599.956377875706,744.595493450892,-269.252792095551,269.252792095551,0.814181652915442,0.357908490301727,1
"95",1752,"1129_1334_blob_1469",NA,NA,NA,FALSE,1561.74863387978,1563,196,"tot_amz_1129_1334_t",0,776,787,95.879997253418,NA,0,37.6697331809304,0.756770632679168,8.73451382348139,151.537040935862,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,1.25136612021879,1002,9,100,255.47956960936,184.476625866794,344.233249287567,446.805593567608,-159.756623420773,159.756623420773,0.865999270477382,0.339156543958827,1
"96",1276,"1129_1334_blob_897",NA,NA,NA,FALSE,1855.03355704698,1855,103,"tot_amz_1129_1334_t",0,815,824,92.6100006103516,NA,0,46.7908108063793,1.82222402342484,16.8860084512271,557.126393828888,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,0.0335570469796949,1002,9,100,744.539734865997,502.771186612952,1046.7504201823,1502.22875282861,-543.979233569352,543.979233569352,1.08196183085592,0.370866549305392,1
"97",1599,"1129_1334_blob_996",NA,NA,NA,FALSE,1873.8255033557,1874,96,"tot_amz_1129_1334_t",0,719,720,62.8699989318848,NA,0,47.3228736678638,1.77243648180121,10.5538032357072,181.476486105486,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,0.174496644295459,1002,9,100,854.474020671043,338.181278650957,1499.83994819615,2894.9611885839,-1161.65866954519,1161.65866954519,3.43501767507409,0.0626870186796036,1
"98",1785,"1202_0046_blob_1253",NA,NA,NA,FALSE,1916.77852348993,1908,53,"tot_amz_1202_0046_t",0,704,712,34.5,NA,0,48.539017351257,1.72264894017758,8.41901665748446,514.331883794578,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,8.77852348993292,1002,9,100,1270.03056184721,920.084078093444,1707.46366653942,3870.74467942961,-787.379588445975,787.379588445975,0.855769170658345,0.13287672693265,1
"99",2044,"1202_0046_blob_1263",NA,NA,NA,FALSE,3483.51648351648,3479,109,"tot_amz_1202_0046_t",0,650,684,77.9400024414062,NA,0,81.1468698622369,1.02562335744677,6.17442088438111,202.268209854045,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,4.51648351648328,1002,9,100,696.195746472571,309.476720705982,1179.59452868081,1535.46451095733,-870.117807974826,870.117807974826,2.81157757517239,0.131730957251455,1
"100",1233,"1202_0046_blob_1338",NA,NA,NA,FALSE,1851.0067114094,1854,79,"tot_amz_1202_0046_t",0,715,738,30.6499996185303,NA,0,46.6767973360612,1.37413614881217,18.1273428021523,717.90668412541,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,2.99328859060392,1002,9,100,1163.9172769751,808.693364833105,1607.94716715259,2606.51761812265,-799.253802319488,799.253802319488,0.988327389683029,0.275427520279907,1
"101",2,"1202_1412_blob_1",NA,NA,NA,FALSE,1726.82926829268,1727,4,"tot_amz_1202_1412_t",0,966,966,94.3000030517578,NA,0,42.9523573056695,0.846388207601701,6547.08857525745,126334.579563803,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,0.170731707317373,1002,9,100,171527.359397361,124480.020742184,230336.532716332,324614.041817232,-105856.511974148,105856.511974148,0.850389575315,0.389183963997878,1
"102",1389,"1202_1412_blob_1342",NA,NA,NA,FALSE,1932.88590604027,1933,59,"tot_amz_1202_1412_t",0,634,641,23.8299999237061,NA,0,48.9950712325294,1.77243648180121,13.9438690352836,516.25541170779,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,0.114093959731463,1002,9,100,956.915786990738,692.5116780414,1287.42092317741,2026.48443027235,-594.909245136012,594.909245136012,0.859060235371867,0.254754195983833,1
"103",653,"1202_1412_blob_754",NA,NA,NA,FALSE,1734.14634146341,1735,65,"tot_amz_1202_1412_t",0,893,893,97.1100006103516,NA,0,43.1803842463057,1.03558086577149,110.828088952316,1716.92921534063,NA,NA,0,0,0,"GCxGC_20181202_0811","sample",398,4,1,"3/16/2014 6:00","Day",41714.25,12,0,2014-03-16 06:00:00,0.853658536585726,1002,9,100,2026.97069539807,1407.82971810607,2800.89691701307,5663.43092641727,-1393.067198907,1393.067198907,0.98951398808449,0.303160617238563,1
