"","r_date","Compound.Name","volume_tot","File_num","Category","Sample_Number","Sample_Time","amt_sampled_cm3","Quant_category","cal_curve","Extracted_Chla","Bulk_HB","T_O_D","Usable","Event","quant.proxy","quant_mw","keep","Class","quant.factor","vol_ng","vol_ng_per_L","vol_mol_per_L","vol_ppt","vol_ppt.max","vol_ppt.mean","vol_ppt.sd","vol_zscore","quant.proxy.f"
"69",2019-08-06 13:39:00,"blob498_g48_beta cyclocitral_CAICE_vocstand_incomplete",503,NA,"Sample","g52","8/6/2019 13:39",2000,1,"cc_2",4.327583712,9.6e+09,"Day",TRUE,NA,"beta cyclocitral",152,1,"Biogenic",2300000,0.000218695652173913,0.000109347826086957,7.19393592677346e-16,0.0180051986556064,1.80173691676201,0.266451168450182,0.51513511944723,-0.482292820689789,"beta cyclocitral"
"70",2019-08-07 14:01:00,"blob498_g48_beta cyclocitral_CAICE_vocstand_incomplete",1839,NA,"Sample","g53","8/7/2019 14:01",2000,1,"cc_2",4.946981612,1.3e+10,"Day",TRUE,"Peak HB","beta cyclocitral",152,1,"Biogenic",2300000,0.000799565217391304,0.000399782608695652,2.63014874141876e-15,0.0658281517448513,1.80173691676201,0.266451168450182,0.51513511944723,-0.389457074719758,"beta cyclocitral"
"71",2019-08-08 05:46:00,"blob498_g48_beta cyclocitral_CAICE_vocstand_incomplete",229,NA,"Sample","g56","8/8/2019 5:46",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"beta cyclocitral",152,1,"Biogenic",2300000,9.95652173913044e-05,4.97826086956522e-05,3.27517162471396e-16,0.00819719779748284,1.80173691676201,0.266451168450182,0.51513511944723,-0.501332487153703,"beta cyclocitral"
"72",2019-08-09 13:52:00,"blob498_g48_beta cyclocitral_CAICE_vocstand_incomplete",4633,NA,"Sample","g58","8/9/2019 13:52",2000,1,"cc_2",5.958272598,4.5e+09,"Day",TRUE,NA,"beta cyclocitral",152,1,"Biogenic",2300000,0.00201434782608696,0.00100717391304348,6.62614416475973e-15,0.165841123998856,1.80173691676201,0.266451168450182,0.51513511944723,-0.195308067054887,"beta cyclocitral"
"73",2019-08-10 05:40:00,"blob498_g48_beta cyclocitral_CAICE_vocstand_incomplete",296,NA,"Sample","g60","8/10/2019 5:40",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"beta cyclocitral",152,1,"Biogenic",2300000,0.000128695652173913,6.43478260869565e-05,4.23340961098398e-16,0.010595504576659,1.80173691676201,0.266451168450182,0.51513511944723,-0.496676802288439,"beta cyclocitral"
"74",2019-08-10 13:45:00,"blob498_g48_beta cyclocitral_CAICE_vocstand_incomplete",3569,NA,"Sample","g61","8/10/2019 13:45",2700,1,"cc_2",6.524895086,6e+09,"Day",TRUE,NA,"beta cyclocitral",152,1,"Biogenic",2300000,0.00155173913043478,0.000574718196457327,3.78104076616662e-15,0.0946330226078481,1.80173691676201,0.266451168450182,0.51513511944723,-0.333539957490581,"beta cyclocitral"
"75",2019-08-11 13:45:00,"blob498_g48_beta cyclocitral_CAICE_vocstand_incomplete",3604,NA,"Sample","g62","8/11/2019 13:45",2000,1,"cc_2",2.945795076,4.9e+09,"Day",TRUE,NA,"beta cyclocitral",152,1,"Biogenic",2300000,0.00156695652173913,0.000783478260869565,5.15446224256293e-15,0.129007427345538,1.80173691676201,0.266451168450182,0.51513511944723,-0.266811048045278,"beta cyclocitral"
"76",2019-08-12 05:01:00,"blob498_g48_beta cyclocitral_CAICE_vocstand_incomplete",0,NA,"Sample","g63","8/12/2019 5:01",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"beta cyclocitral",152,1,"Biogenic",2300000,0,0,0,0,1.80173691676201,0.266451168450182,0.51513511944723,-0.517245201096171,"beta cyclocitral"
"77",2019-07-24 13:59:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",302248,NA,"Sample","g27","7/24/2019 13:59",2016,2,"cc_1",0.725469902,4.4e+09,"Day",TRUE,NA,"benzophenone",182,1,"Anthropogenic",2090000,0.144616267942584,0.0717342598921546,3.94144285121729e-13,9.86476141131216,73.6800766150954,12.9346439127867,17.3230961717702,-0.177213268981166,"benzophenone"
"78",2019-07-27 06:08:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",271976,NA,"Sample","g32","7/27/2019 6:08",2000,2,"cc_1",NA,NA,"Night",TRUE,NA,"benzophenone",182,1,"Anthropogenic",2090000,0.130132057416268,0.065066028708134,3.57505652242494e-13,8.94775871602082,73.6800766150954,12.9346439127867,17.3230961717702,-0.23014853449021,"benzophenone"
"79",2019-07-27 14:13:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",383855,NA,"Sample","g33","7/27/2019 14:13",2000,2,"cc_1",0.656432382,1.5e+09,"Day",TRUE,NA,"benzophenone",182,1,"Anthropogenic",2090000,0.183662679425837,0.0918313397129187,5.04567800620432e-13,12.6284742842684,73.6800766150954,12.9346439127867,17.3230961717702,-0.0176740708175057,"benzophenone"
"80",2019-07-30 13:34:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",2239579,NA,"Sample","g36","7/30/2019 13:34",2000,2,"cc_1",1.589375316,2.9e+09,"Day",TRUE,NA,"benzophenone",182,1,"Anthropogenic",2090000,1.07156889952153,0.535784449760766,2.94387060308113e-12,73.6800766150954,73.6800766150954,12.9346439127867,17.3230961717702,3.5066152205112,"benzophenone"
"81",2019-07-31 13:56:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",1288103,NA,"Sample","g38","7/31/2019 13:56",2000,2,"cc_1",2.848445838,1.5e+09,"Day",TRUE,NA,"benzophenone",182,1,"Anthropogenic",2090000,0.616317224880383,0.308158612440191,1.69317918923182e-12,42.3773967018508,73.6800766150954,12.9346439127867,17.3230961717702,1.69962416054955,"benzophenone"
"82",2019-08-02 06:13:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",340686,NA,"Sample","g41","8/2/2019 6:13",2000,2,"cc_1",NA,NA,"Night",TRUE,NA,"benzophenone",182,1,"Anthropogenic",2090000,0.163007655502392,0.0815038277511962,4.47823229402177e-13,11.2082541324465,73.6800766150954,12.9346439127867,17.3230961717702,-0.0996582691235947,"benzophenone"
"83",2019-08-02 13:36:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",310754,NA,"Sample","g43","8/2/2019 13:36",2000,2,"cc_1",17.464382,7.6e+09,"Day",TRUE,NA,"benzophenone",182,1,"Anthropogenic",2090000,0.148686124401914,0.0743430622009569,4.08478363741522e-13,10.2235190312319,73.6800766150954,12.9346439127867,17.3230961717702,-0.15650348267262,"benzophenone"
"84",2019-08-03 13:50:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",35799,NA,"Sample","g46","8/3/2019 13:50",2100,1,"cc_2",18.74240276,5e+09,"Day",TRUE,"Peak Chla","benzophenone",182,1,"Anthropogenic",1480000,0.0241885135135135,0.0115183397683398,6.3287581144724e-14,1.5839805671645,73.6800766150954,12.9346439127867,17.3230961717702,-0.655232946412853,"benzophenone"
"85",2019-08-04 13:41:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",121884,NA,"Sample","g48","8/4/2019 13:41",2000,1,"cc_2",6.753826262,4.2e+09,"Day",TRUE,NA,"benzophenone",182,1,"Anthropogenic",1480000,0.082354054054054,0.041177027027027,2.26247401247401e-13,5.66258783264033,73.6800766150954,12.9346439127867,17.3230961717702,-0.41978962698348,"benzophenone"
"86",2019-08-05 13:34:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",89194,NA,"Sample","g49","8/5/2019 13:34",2000,1,"cc_2",14.61165707,4.6e+09,"Day",TRUE,NA,"benzophenone",182,1,"Anthropogenic",1480000,0.0602662162162162,0.0301331081081081,1.65566528066528e-13,4.14384873440748,73.6800766150954,12.9346439127867,17.3230961717702,-0.507460969517951,"benzophenone"
"87",2019-08-06 05:20:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",57758,NA,"Sample","g50","8/6/2019 5:20",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"benzophenone",182,1,"Anthropogenic",1480000,0.0390256756756757,0.0195128378378378,1.07213394713395e-13,2.68336900690526,73.6800766150954,12.9346439127867,17.3230961717702,-0.591769208242748,"benzophenone"
"88",2019-08-06 13:39:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",82560,NA,"Sample","g52","8/6/2019 13:39",2000,1,"cc_2",4.327583712,9.6e+09,"Day",TRUE,NA,"benzophenone",182,1,"Anthropogenic",1480000,0.0557837837837838,0.0278918918918919,1.53252153252153e-13,3.83564086724087,73.6800766150954,12.9346439127867,17.3230961717702,-0.525252700517452,"benzophenone"
"89",2019-08-07 14:01:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",83988,NA,"Sample","g53","8/7/2019 14:01",2000,1,"cc_2",4.946981612,1.3e+10,"Day",TRUE,"Peak HB","benzophenone",182,1,"Anthropogenic",1480000,0.0567486486486486,0.0283743243243243,1.55902880902881e-13,3.90198407410157,73.6800766150954,12.9346439127867,17.3230961717702,-0.521422945939929,"benzophenone"
"90",2019-08-08 05:46:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",111148,NA,"Sample","g56","8/8/2019 5:46",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"benzophenone",182,1,"Anthropogenic",1480000,0.0751,0.03755,2.06318681318681e-13,5.16380585164835,73.6800766150954,12.9346439127867,17.3230961717702,-0.448582515739983,"benzophenone"
"91",2019-08-09 13:52:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",122314,NA,"Sample","g58","8/9/2019 13:52",2000,1,"cc_2",5.958272598,4.5e+09,"Day",TRUE,NA,"benzophenone",182,1,"Anthropogenic",1480000,0.0826445945945946,0.0413222972972973,2.2704558954559e-13,5.68256512882388,73.6800766150954,12.9346439127867,17.3230961717702,-0.418636409568679,"benzophenone"
"92",2019-08-10 05:40:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",120732,NA,"Sample","g60","8/10/2019 5:40",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"benzophenone",182,1,"Anthropogenic",1480000,0.0815756756756757,0.0407878378378378,2.24108999108999e-13,5.60906726239976,73.6800766150954,12.9346439127867,17.3230961717702,-0.422879176894759,"benzophenone"
"93",2019-08-10 13:45:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",366302,NA,"Sample","g61","8/10/2019 13:45",2700,1,"cc_2",6.524895086,6e+09,"Day",TRUE,NA,"benzophenone",182,1,"Anthropogenic",1480000,0.247501351351351,0.0916671671671672,5.03665753665754e-13,12.6058975824726,73.6800766150954,12.9346439127867,17.3230961717702,-0.0189773425636137,"benzophenone"
"94",2019-08-11 13:45:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",116998,NA,"Sample","g62","8/11/2019 13:45",2000,1,"cc_2",2.945795076,4.9e+09,"Day",TRUE,NA,"benzophenone",182,1,"Anthropogenic",1480000,0.0790527027027027,0.0395263513513514,2.17177754677755e-13,5.43558999740125,73.6800766150954,12.9346439127867,17.3230961717702,-0.432893395096769,"benzophenone"
"95",2019-08-12 05:01:00,"blob516_g48_Benzophenone_CAICE_vocstand_incomplete",441674,NA,"Sample","g63","8/12/2019 5:01",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"benzophenone",182,1,"Anthropogenic",1480000,0.298428378378378,0.149214189189189,8.19858182358183e-13,20.5196565455153,73.6800766150954,12.9346439127867,17.3230961717702,0.437855482502555,"benzophenone"
"96",2019-07-24 13:59:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",4272766,NA,"Sample","g27","7/24/2019 13:59",2016,2,"cc_1",0.725469902,4.4e+09,"Day",TRUE,NA,"styrene",104,1,"Anthropogenic",1410000,3.0303304964539,1.50314012720928,1.44532704539353e-11,361.74078890223,540.570573170008,206.993743425649,124.898289182617,1.2389845088296,"styrene"
"97",2019-07-27 06:08:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",4935440,NA,"Sample","g32","7/27/2019 6:08",2000,2,"cc_1",NA,NA,"Night",TRUE,NA,"styrene",104,1,"Anthropogenic",1410000,3.50031205673759,1.75015602836879,1.68284233497e-11,421.186828123295,540.570573170008,206.993743425649,124.898289182617,1.71494010125687,"styrene"
"98",2019-07-27 14:13:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",6334371,NA,"Sample","g33","7/27/2019 14:13",2000,2,"cc_1",0.656432382,1.5e+09,"Day",TRUE,NA,"styrene",104,1,"Anthropogenic",1410000,4.49246170212766,2.24623085106383,2.15983735679214e-11,540.570573170008,540.570573170008,206.993743425649,124.898289182617,2.67078782205438,"styrene"
"99",2019-07-30 13:34:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",4001358,NA,"Sample","g36","7/30/2019 13:34",2000,2,"cc_1",1.589375316,2.9e+09,"Day",TRUE,NA,"styrene",104,1,"Anthropogenic",1410000,2.83784255319149,1.41892127659574,1.36434738134206e-11,341.472955644435,540.570573170008,206.993743425649,124.898289182617,1.07670980202268,"styrene"
"100",2019-07-31 13:56:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",3372214,NA,"Sample","g38","7/31/2019 13:56",2000,2,"cc_1",2.848445838,1.5e+09,"Day",TRUE,NA,"styrene",104,1,"Anthropogenic",1410000,2.39164113475177,1.19582056737589,1.14982746863066e-11,287.782268331288,540.570573170008,206.993743425649,124.898289182617,0.646834519786865,"styrene"
"101",2019-08-02 06:13:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",2066441,NA,"Sample","g41","8/2/2019 6:13",2000,2,"cc_1",NA,NA,"Night",TRUE,NA,"styrene",104,1,"Anthropogenic",1410000,1.4655609929078,0.732780496453901,7.04596631205674e-12,176.34855864805,540.570573170008,206.993743425649,124.898289182617,-0.24536112526563,"styrene"
"102",2019-08-02 13:36:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",1827800,NA,"Sample","g43","8/2/2019 13:36",2000,2,"cc_1",17.464382,7.6e+09,"Day",TRUE,NA,"styrene",104,1,"Anthropogenic",1410000,1.29631205673759,0.648156028368794,6.2322695035461e-12,155.983110815603,540.570573170008,206.993743425649,124.898289182617,-0.408417384608542,"styrene"
"103",2019-08-03 13:50:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",1841488,NA,"Sample","g46","8/3/2019 13:50",2100,1,"cc_2",18.74240276,5e+09,"Day",TRUE,"Peak Chla","styrene",104,1,"Anthropogenic",992000,1.85633870967742,0.883970814132105,8.49971936665485e-12,212.733526224448,540.570573170008,206.993743425649,124.898289182617,0.0459556558889831,"styrene"
"104",2019-08-04 13:41:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",1671720,NA,"Sample","g48","8/4/2019 13:41",2000,1,"cc_2",6.753826262,4.2e+09,"Day",TRUE,NA,"styrene",104,1,"Anthropogenic",992000,1.68520161290323,0.842600806451613,8.10193083126551e-12,202.777555424163,540.570573170008,206.993743425649,124.898289182617,-0.0337569716052832,"styrene"
"105",2019-08-05 13:34:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",1093258,NA,"Sample","g49","8/5/2019 13:34",2000,1,"cc_2",14.61165707,4.6e+09,"Day",TRUE,NA,"styrene",104,1,"Anthropogenic",992000,1.10207459677419,0.551037298387097,5.29843556141439e-12,132.610834761748,540.570573170008,206.993743425649,124.898289182617,-0.595547858587108,"styrene"
"106",2019-08-06 05:20:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",1032668,NA,"Sample","g50","8/6/2019 5:20",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"styrene",104,1,"Anthropogenic",992000,1.04099596774194,0.520497983870968,5.00478830645161e-12,125.261343170363,540.570573170008,206.993743425649,124.898289182617,-0.654391671736854,"styrene"
"107",2019-08-06 13:39:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",862942,NA,"Sample","g52","8/6/2019 13:39",2000,1,"cc_2",4.327583712,9.6e+09,"Day",TRUE,NA,"styrene",104,1,"Anthropogenic",992000,0.869901209677419,0.43495060483871,4.18221735421836e-12,104.673790606583,540.570573170008,206.993743425649,124.898289182617,-0.819226215896846,"styrene"
"108",2019-08-07 14:01:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",1013664,NA,"Sample","g53","8/7/2019 14:01",2000,1,"cc_2",4.946981612,1.3e+10,"Day",TRUE,"Peak HB","styrene",104,1,"Anthropogenic",992000,1.02183870967742,0.51091935483871,4.91268610421836e-12,122.956181622208,540.570573170008,206.993743425649,124.898289182617,-0.672847981773128,"styrene"
"109",2019-08-08 05:46:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",1042162,NA,"Sample","g56","8/8/2019 5:46",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"styrene",104,1,"Anthropogenic",992000,1.05056653225806,0.525283266129032,5.05080063585608e-12,126.412953554397,540.570573170008,206.993743425649,124.898289182617,-0.645171286160956,"styrene"
"110",2019-08-09 13:52:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",910954,NA,"Sample","g58","8/9/2019 13:52",2000,1,"cc_2",5.958272598,4.5e+09,"Day",TRUE,NA,"styrene",104,1,"Anthropogenic",992000,0.918300403225807,0.459150201612903,4.41490578473945e-12,110.497586452194,540.570573170008,206.993743425649,124.898289182617,-0.772597908305731,"styrene"
"111",2019-08-10 05:40:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",1218674,NA,"Sample","g60","8/10/2019 5:40",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"styrene",104,1,"Anthropogenic",992000,1.22850201612903,0.614251008064516,5.90625969292804e-12,147.823639472511,540.570573170008,206.993743425649,124.898289182617,-0.473746312622615,"styrene"
"112",2019-08-10 13:45:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",1426854,NA,"Sample","g61","8/10/2019 13:45",2700,1,"cc_2",6.524895086,6e+09,"Day",TRUE,NA,"styrene",104,1,"Anthropogenic",992000,1.43836088709677,0.532726254480287,5.12236783154122e-12,128.204158798163,540.570573170008,206.993743425649,124.898289182617,-0.630829974878882,"styrene"
"113",2019-08-11 13:45:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",978401,NA,"Sample","g62","8/11/2019 13:45",2000,1,"cc_2",2.945795076,4.9e+09,"Day",TRUE,NA,"styrene",104,1,"Anthropogenic",992000,0.986291330645161,0.493145665322581,4.74178524348635e-12,118.678823609549,540.570573170008,206.993743425649,124.898289182617,-0.707094711977774,"styrene"
"114",2019-08-12 05:01:00,"blob84_g48_Styrene_CAICE_vocstand_incomplete",949438,NA,"Sample","g63","8/12/2019 5:01",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"styrene",104,1,"Anthropogenic",992000,0.957094758064516,0.478547379032258,4.60141710607941e-12,115.165647756087,540.570573170008,206.993743425649,124.898289182617,-0.735223006420027,"styrene"
"115",2019-07-24 13:59:00,"monoterpene",327857,NA,"Sample","g27","7/24/2019 13:59",2016,2,"cc_1",0.725469902,4.4e+09,"Day",TRUE,NA,"limonene",136,1,"Biogenic",1580000,0.207504430379747,0.102928784910589,7.56829300813152e-13,18.9421507895418,155.702163148734,29.8104348514256,41.8393141314628,-0.259762481472203,"limonene"
"116",2019-07-27 06:08:00,"monoterpene",2344554,NA,"Sample","g32","7/27/2019 6:08",2000,2,"cc_1",NA,NA,"Night",TRUE,NA,"limonene",136,1,"Biogenic",1580000,1.48389493670886,0.74194746835443,5.4554960908414e-12,136.541792810406,155.702163148734,29.8104348514256,41.8393141314628,2.55098249516282,"limonene"
"117",2019-07-27 14:13:00,"monoterpene",2673556,NA,"Sample","g33","7/27/2019 14:13",2000,2,"cc_1",0.656432382,1.5e+09,"Day",TRUE,NA,"limonene",136,1,"Biogenic",1580000,1.69212405063291,0.846062025316456,6.22104430379747e-12,155.702163148734,155.702163148734,29.8104348514256,41.8393141314628,3.00893384393792,"limonene"
"118",2019-07-30 13:34:00,"monoterpene",588165,NA,"Sample","g36","7/30/2019 13:34",2000,2,"cc_1",1.589375316,2.9e+09,"Day",TRUE,NA,"limonene",136,1,"Biogenic",1580000,0.372256329113924,0.186128164556962,1.36858944527178e-12,34.2534672130957,155.702163148734,29.8104348514256,41.8393141314628,0.106192762809392,"limonene"
"119",2019-07-31 13:56:00,"monoterpene",447039,NA,"Sample","g38","7/31/2019 13:56",2000,2,"cc_1",2.848445838,1.5e+09,"Day",TRUE,NA,"limonene",136,1,"Biogenic",1580000,0.282936075949367,0.141468037974684,1.04020616157856e-12,26.0345918738366,155.702163148734,29.8104348514256,41.8393141314628,-0.0902462924159083,"limonene"
"120",2019-08-02 06:13:00,"monoterpene",430855,NA,"Sample","g41","8/2/2019 6:13",2000,2,"cc_1",NA,NA,"Night",TRUE,NA,"limonene",136,1,"Biogenic",1580000,0.272693037974684,0.136346518987342,1.00254793373045e-12,25.0920704497859,155.702163148734,29.8104348514256,41.8393141314628,-0.112773464374061,"limonene"
"121",2019-08-02 13:36:00,"monoterpene",322195,NA,"Sample","g43","8/2/2019 13:36",2000,2,"cc_1",17.464382,7.6e+09,"Day",TRUE,NA,"limonene",136,1,"Biogenic",1580000,0.203920886075949,0.101960443037975,7.49709139985108e-13,18.7639452682893,155.702163148734,29.8104348514256,41.8393141314628,-0.264021765472237,"limonene"
"122",2019-08-03 13:50:00,"monoterpene",293756,NA,"Sample","g46","8/3/2019 13:50",2100,1,"cc_2",18.74240276,5e+09,"Day",TRUE,"Peak Chla","limonene",136,1,"Biogenic",2790000,0.105288888888889,0.0501375661375661,3.68658574540927e-13,9.2268974011827,155.702163148734,29.8104348514256,41.8393141314628,-0.491966416695255,"limonene"
"123",2019-08-04 13:41:00,"monoterpene",303593,NA,"Sample","g48","8/4/2019 13:41",2000,1,"cc_2",6.753826262,4.2e+09,"Day",TRUE,NA,"limonene",136,1,"Biogenic",2790000,0.108814695340502,0.0544073476702509,4.00054026987139e-13,10.0126722036422,155.702163148734,29.8104348514256,41.8393141314628,-0.473185640318507,"limonene"
"124",2019-08-05 13:34:00,"monoterpene",215674,NA,"Sample","g49","8/5/2019 13:34",2000,1,"cc_2",14.61165707,4.6e+09,"Day",TRUE,NA,"limonene",136,1,"Biogenic",2790000,0.0773025089605735,0.0386512544802867,2.84200400590344e-13,7.1130528860953,155.702163148734,29.8104348514256,41.8393141314628,-0.542489341340853,"limonene"
"125",2019-08-06 05:20:00,"monoterpene",281037,NA,"Sample","g50","8/6/2019 5:20",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"limonene",136,1,"Biogenic",2790000,0.100730107526882,0.0503650537634409,3.70331277672359e-13,9.26876231696711,155.702163148734,29.8104348514256,41.8393141314628,-0.490965804791033,"limonene"
"126",2019-08-06 13:39:00,"monoterpene",364849,NA,"Sample","g52","8/6/2019 13:39",2000,1,"cc_2",4.327583712,9.6e+09,"Day",TRUE,NA,"limonene",136,1,"Biogenic",2790000,0.130770250896057,0.0653851254480287,4.80772981235505e-13,12.0329304062566,155.702163148734,29.8104348514256,41.8393141314628,-0.424899518890547,"limonene"
"127",2019-08-07 14:01:00,"monoterpene",694361,NA,"Sample","g53","8/7/2019 14:01",2000,1,"cc_2",4.946981612,1.3e+10,"Day",TRUE,"Peak HB","limonene",136,1,"Biogenic",2790000,0.248874910394265,0.124437455197133,9.1498128821421e-13,22.9004261758117,155.702163148734,29.8104348514256,41.8393141314628,-0.165155878366027,"limonene"
"128",2019-08-08 05:46:00,"monoterpene",379488,NA,"Sample","g56","8/8/2019 5:46",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"limonene",136,1,"Biogenic",2790000,0.136017204301075,0.0680086021505376,5.00063251106894e-13,12.5157330676787,155.702163148734,29.8104348514256,41.8393141314628,-0.413360069178128,"limonene"
"129",2019-08-09 13:52:00,"monoterpene",673438,NA,"Sample","g58","8/9/2019 13:52",2000,1,"cc_2",5.958272598,4.5e+09,"Day",TRUE,NA,"limonene",136,1,"Biogenic",2790000,0.241375627240143,0.120687813620072,8.87410394265233e-13,22.2103735707885,155.702163148734,29.8104348514256,41.8393141314628,-0.181648801812501,"limonene"
"130",2019-08-10 05:40:00,"monoterpene",27521,NA,"Sample","g60","8/10/2019 5:40",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"limonene",136,1,"Biogenic",2790000,0.00986415770609319,0.00493207885304659,3.62652856841661e-14,0.907658449689015,155.702163148734,29.8104348514256,41.8393141314628,-0.690804259145394,"limonene"
"131",2019-08-10 13:45:00,"monoterpene",613949,NA,"Sample","g61","8/10/2019 13:45",2700,1,"cc_2",6.524895086,6e+09,"Day",TRUE,NA,"limonene",136,1,"Biogenic",2790000,0.220053405017921,0.0815012611177486,5.99273978806975e-13,14.9988089237746,155.702163148734,29.8104348514256,41.8393141314628,-0.354012159021335,"limonene"
"132",2019-08-11 13:45:00,"monoterpene",419925,NA,"Sample","g62","8/11/2019 13:45",2000,1,"cc_2",2.945795076,4.9e+09,"Day",TRUE,NA,"limonene",136,1,"Biogenic",2790000,0.150510752688172,0.075255376344086,5.53348355471221e-13,13.8493686452404,155.702163148734,29.8104348514256,41.8393141314628,-0.381484891363997,"limonene"
"133",2019-08-12 05:01:00,"monoterpene",486086,NA,"Sample","g63","8/12/2019 5:01",2000,1,"cc_2",NA,NA,"Night",TRUE,NA,"limonene",136,1,"Biogenic",2790000,0.174224372759857,0.0871121863799283,6.40530782205355e-13,16.0313965762703,155.702163148734,29.8104348514256,41.8393141314628,-0.329332317252151,"limonene"
